timestamp,symbol,regime,confidence,playbook,stance,direction,entry_price,position_size_usd,leverage,stop_loss,take_profit,exit_price,realized_pnl,running_balance,reason,features_json,config_fingerprint,input_hash,prev_hash,row_hash
2026-06-25T11:05:17.046831+00:00,BTCUSDT,CHOPPY,0.5,mean_reversion_range,REDUCE,NONE,,,,,,,,11664.880000000001,6 consecutive losses >= limit 3 -> REDUCE risk budget; playbook mean_reversion_range emitted no signal,"{""liquidity_score"": 0.41, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": -0.667, ""trend_strength"": 0.061, ""volatility"": 0.346}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,1561419d65c4da019c35acbc9d70c78912c09fcbb7ea490c122792fd9dc108b6,2975a1dbc37edda141d9ff54b8c523bee8cfbf22125dcb1d0576672c4fa08082,d740950a02b24bea66a9555b45c8131edbbf431af4a4c9b7fc58624680b4d258
2026-06-25T11:05:17.046831+00:00,BTCUSDT,BULLISH,0.9436,trend_following_long,REDUCE,LONG,46190.9085,466.6,2,44805.1812,48962.363,48962.363,55.99,11720.87,6 consecutive losses >= limit 3 -> REDUCE risk budget,"{""liquidity_score"": 0.594, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": 0.198, ""trend_strength"": 0.904, ""volatility"": 0.715}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,5e418339c082b506c89e8f3221671a1c1ab4b22644fdf8f96e3743cd85808dd9,d740950a02b24bea66a9555b45c8131edbbf431af4a4c9b7fc58624680b4d258,f094292fba401866420c144d89fc3679b2666566c22134672c1f77f6b4f82031
2026-06-25T11:05:17.047832+00:00,BTCUSDT,CHOPPY,0.5,mean_reversion_range,REDUCE,SHORT,48962.363,146.51,2,50431.2339,46024.6212,46024.6212,17.58,11738.45,regime CHOPPY confidence 0.50 below 0.6 -> REDUCE,"{""liquidity_score"": 0.578, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": -0.92, ""trend_strength"": 0.159, ""volatility"": 0.313}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,36284706664c560f24123c01a23bd29b2f53fb03e5c62ab05013cd109eb534dd,f094292fba401866420c144d89fc3679b2666566c22134672c1f77f6b4f82031,42de80debadda4866d0a489dc9ab13998dff1ec22d0cb4bcd328376b4953d1e9
2026-06-25T11:05:17.047832+00:00,BTCUSDT,BULLISH,0.5594,trend_following_long,REDUCE,NONE,,,,,,,,11738.45,regime BULLISH confidence 0.56 below 0.6 -> REDUCE; playbook trend_following_long emitted no signal,"{""liquidity_score"": 0.389, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": 0.557, ""trend_strength"": 0.448, ""volatility"": 0.575}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,64c47aececf2bd0da9826d6694c6ffce782307975e89637e8eebed1da2f89dec,42de80debadda4866d0a489dc9ab13998dff1ec22d0cb4bcd328376b4953d1e9,a88cff257809e52c0bdbefe81bea83a50dfcc1dbc583d2510e2b97df0f1fb76a
2026-06-25T11:05:17.048832+00:00,BTCUSDT,BULLISH,0.6698000000000001,trend_following_long,TRADE,SHORT,46024.6212,939.08,5,47405.3598,43263.1439,43263.1439,281.72,12020.17,"regime BULLISH confidence 0.67, account healthy -> TRADE at default risk budget","{""liquidity_score"": 0.864, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": -0.021, ""trend_strength"": 0.674, ""volatility"": 0.906}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,906a0b644420559cbe4552ff1d22abb953c1b5f7cab4d71eee1e4b0bccc9445f,a88cff257809e52c0bdbefe81bea83a50dfcc1dbc583d2510e2b97df0f1fb76a,c246aba1d78990fcd602035759170c160cca814362817bf1dd2296498ef049db
2026-06-25T11:05:17.048832+00:00,BTCUSDT,BULLISH,0.602,trend_following_long,TRADE,NONE,,,,,,,,12020.17,"regime BULLISH confidence 0.60, account healthy -> TRADE at default risk budget; playbook trend_following_long emitted no signal","{""liquidity_score"": 0.971, ""macro_risk_flag"": true, ""news_shock_flag"": false, ""sentiment_score"": -0.505, ""trend_strength"": 0.703, ""volatility"": 0.804}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,00548ce26719fc2208351bc2195ef11d76287983851a51f3d4393573278dcd7c,c246aba1d78990fcd602035759170c160cca814362817bf1dd2296498ef049db,d2f3e7012be2c101c80b7cb4f35ef2054638df6490830c7018c84f0a1fb4d4bb
2026-06-25T11:05:17.048832+00:00,BTCUSDT,BULLISH,0.46220000000000006,trend_following_long,REDUCE,LONG,43263.1439,480.81,5,41965.2496,45858.9325,45858.9325,144.24,12164.41,regime BULLISH confidence 0.46 below 0.6 -> REDUCE,"{""liquidity_score"": 0.332, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": 0.286, ""trend_strength"": 0.405, ""volatility"": 0.892}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,c4eccf017509b5bb7a05aee031687dfa584abb41bc14cf764048c1d64935c9dd,d2f3e7012be2c101c80b7cb4f35ef2054638df6490830c7018c84f0a1fb4d4bb,7157b2dc169f911fbe8cd0753eba18a8d5232a3722fa870d50d429ba2b911736
2026-06-25T11:05:17.049829+00:00,BTCUSDT,BULLISH,0.7864,trend_following_long,TRADE,NONE,,,,,,,,12164.41,"regime BULLISH confidence 0.79, account healthy -> TRADE at default risk budget; playbook trend_following_long emitted no signal","{""liquidity_score"": 0.433, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": 0.777, ""trend_strength"": 0.631, ""volatility"": 0.945}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,bebaaebcb09e0565327525aab668e3f0ee5e7d1fb46acef95c52950c9a42af6e,7157b2dc169f911fbe8cd0753eba18a8d5232a3722fa870d50d429ba2b911736,1e15d09642c63c4a7c5cb2cb125dcb8aaf562adece1dadcc961f8b488c7fa3ac
2026-06-25T11:05:17.049829+00:00,BTCUSDT,BEARISH,0.416,trend_following_short,REDUCE,NONE,,,,,,,,12164.41,regime BEARISH confidence 0.42 below 0.6 -> REDUCE; playbook trend_following_short emitted no signal,"{""liquidity_score"": 0.419, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": -0.595, ""trend_strength"": -0.297, ""volatility"": 0.836}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,a3ec7a085cc3caf5e0920a65195c1ee52131565cc6e2090b9f7d516e316d0ceb,1e15d09642c63c4a7c5cb2cb125dcb8aaf562adece1dadcc961f8b488c7fa3ac,c31d7b287b82b42f812c200dc89fb31d1b71729dc35529d060b128f6974237d1
2026-06-25T11:05:17.049829+00:00,BTCUSDT,BEARISH,0.7363999999999999,trend_following_short,TRADE,SHORT,45858.9325,729.86,4,47234.7005,43107.3965,43107.3965,175.17,12339.58,"regime BEARISH confidence 0.74, account healthy -> TRADE at default risk budget","{""liquidity_score"": 0.906, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": -0.687, ""trend_strength"": -0.599, ""volatility"": 0.741}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,336e2a021b9539d8fcf02462397b48b55db4024d87e863d115340d684d1fce87,c31d7b287b82b42f812c200dc89fb31d1b71729dc35529d060b128f6974237d1,05a2a79d142674f1222eeac4a94c936f3b9fc86692ba998e573f45a836849d9a
2026-06-25T11:05:17.050833+00:00,BTCUSDT,BULLISH,0.7396,trend_following_long,TRADE,NONE,,,,,,,,12339.58,"regime BULLISH confidence 0.74, account healthy -> TRADE at default risk budget; playbook trend_following_long emitted no signal","{""liquidity_score"": 0.517, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": 0.293, ""trend_strength"": 0.681, ""volatility"": 0.571}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,4a83eadd63898d839a1000c1418fd8301a4ebc3a9fd35e7bd7e6060134e05d20,05a2a79d142674f1222eeac4a94c936f3b9fc86692ba998e573f45a836849d9a,5c347dc23155b1981cc6deda471b07e81b54983f73569750161f2d00fc49048f
2026-06-25T11:05:17.050833+00:00,BTCUSDT,BULLISH,0.4502,trend_following_long,REDUCE,SHORT,43107.3965,493.58,5,44400.6184,40520.9527,40520.9527,148.07,12487.65,regime BULLISH confidence 0.45 below 0.6 -> REDUCE,"{""liquidity_score"": 0.476, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": -0.129, ""trend_strength"": 0.476, ""volatility"": 0.446}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,9153ce9c83572092a77f601dea347053f1bd917eca999148203f968ae03d9d7a,5c347dc23155b1981cc6deda471b07e81b54983f73569750161f2d00fc49048f,a29567f482c172627792a61bbd52518540fc7ac3b189336306344264681a840d
2026-06-25T11:05:17.051831+00:00,BTCUSDT,BEARISH,0.8512,trend_following_short,TRADE,LONG,40520.9527,749.26,4,39305.3241,42952.2099,42952.2099,179.82,12667.47,"regime BEARISH confidence 0.85, account healthy -> TRADE at default risk budget","{""liquidity_score"": 0.311, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": -0.186, ""trend_strength"": -0.814, ""volatility"": 0.434}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,8569a2c99f86a39c559d9e09aae01591572540429f847ddd8a7a36e2387dc5f7,a29567f482c172627792a61bbd52518540fc7ac3b189336306344264681a840d,0031c7339a74a6dbb56762e3ad6487f23a78b3cda8dbc8df44b591e1047326ac
2026-06-25T11:05:17.051831+00:00,BTCUSDT,CHOPPY,0.5,mean_reversion_range,REDUCE,SHORT,42952.2099,158.34,2,44240.7762,40375.0773,44240.7762,-9.5,12657.97,regime CHOPPY confidence 0.50 below 0.6 -> REDUCE,"{""liquidity_score"": 0.766, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": 0.488, ""trend_strength"": -0.072, ""volatility"": 0.586}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,bc8c5209fca739e9134787e7cb5c89d544530f92e15d69e6c07f60914af54e38,0031c7339a74a6dbb56762e3ad6487f23a78b3cda8dbc8df44b591e1047326ac,ad47244eb6b4e795a0a28328fe33f2b9d8b596ae84afd7c172c489e670912cfc
2026-06-25T11:05:17.051831+00:00,BTCUSDT,TRANSITIONING,0.36860000000000004,NONE,PAUSE,NONE,,,,,,,,12657.97,"regime TRANSITIONING (low confidence (0.37) on BULLISH -> downgraded to TRANSITIONING) -> PAUSE, no playbook trusted","{""liquidity_score"": 0.652, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": 0.673, ""trend_strength"": 0.234, ""volatility"": 0.884}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,c556d1dafabca1d00d30d72609ce9a1b36479edad165e01179de2efa72155ce1,ad47244eb6b4e795a0a28328fe33f2b9d8b596ae84afd7c172c489e670912cfc,8090709a57f8a680e40b08e023d02cfdd7c4039162952112bd3f5862283732bf
2026-06-25T11:05:17.052874+00:00,BTCUSDT,TRANSITIONING,0.3982,NONE,PAUSE,NONE,,,,,,,,12657.97,"regime TRANSITIONING (low confidence (0.40) on BULLISH -> downgraded to TRANSITIONING) -> PAUSE, no playbook trusted","{""liquidity_score"": 0.954, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": 0.156, ""trend_strength"": 0.367, ""volatility"": 0.945}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,602227645b948ed266109b01fadd7fa5c6815ae5a79a9709d7a362f0c9a8a408,8090709a57f8a680e40b08e023d02cfdd7c4039162952112bd3f5862283732bf,714e0378b7c8e34c6fa8ec46e4c58ab011a5de4bb9de3d216635562e0c801533
2026-06-25T11:05:17.052874+00:00,BTCUSDT,CHOPPY,0.834,mean_reversion_range,TRADE,LONG,44240.7762,316.45,2,42913.5529,46895.2228,46895.2228,37.97,12695.94,"regime CHOPPY confidence 0.83, account healthy -> TRADE at default risk budget","{""liquidity_score"": 0.399, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": -0.077, ""trend_strength"": -0.139, ""volatility"": 0.834}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,88a8eccdc408ee44c017e1dd229e460bc857b6d4dd496c8bb8be8d46cd40e8e9,714e0378b7c8e34c6fa8ec46e4c58ab011a5de4bb9de3d216635562e0c801533,a9d1d81afd873de9d1b578e910e96a5e311b36408094d06971d2141266e24d1d
2026-06-25T11:05:17.053874+00:00,BTCUSDT,BULLISH,0.4756,trend_following_long,REDUCE,LONG,46895.2228,507.84,5,45488.3661,49708.9362,49708.9362,152.35,12848.29,regime BULLISH confidence 0.48 below 0.6 -> REDUCE,"{""liquidity_score"": 0.652, ""macro_risk_flag"": true, ""news_shock_flag"": false, ""sentiment_score"": -0.932, ""trend_strength"": 0.662, ""volatility"": 0.748}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,5195658541398bfc80e0d27a45cab262357050d9732fa2b15fabe63c636d3de1,a9d1d81afd873de9d1b578e910e96a5e311b36408094d06971d2141266e24d1d,dfad02d6af6176f808465a0d80eebb38e7915ab5ffbdc85be13bd8e26eea2de3
2026-06-25T11:05:17.053874+00:00,BTCUSDT,BEARISH,0.725,trend_following_short,TRADE,NONE,,,,,,,,12848.289999999999,"regime BEARISH confidence 0.72, account healthy -> TRADE at default risk budget; playbook trend_following_short emitted no signal","{""liquidity_score"": 0.441, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": 0.595, ""trend_strength"": -0.844, ""volatility"": 0.141}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,762488763060c7b747c98156d286e1b1a4d32c2c0511d7d768de7c378f5e2ecc,dfad02d6af6176f808465a0d80eebb38e7915ab5ffbdc85be13bd8e26eea2de3,c82ab4e2bf75ea95140a0057af6813b656fff48c1b95be7caa9641a43c09d749
2026-06-25T11:05:17.053874+00:00,BTCUSDT,TRANSITIONING,0.3674,NONE,PAUSE,NONE,,,,,,,,12848.289999999999,"regime TRANSITIONING (low confidence (0.37) on BEARISH -> downgraded to TRANSITIONING) -> PAUSE, no playbook trusted","{""liquidity_score"": 0.647, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": 0.798, ""trend_strength"": -0.527, ""volatility"": 0.569}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,276eec961ad1aad48e8c00d14462baa309c8431ec90c9daed9a94b4b65aa3e5e,c82ab4e2bf75ea95140a0057af6813b656fff48c1b95be7caa9641a43c09d749,6240c171f32effd8b091a0bcc301bed06ed6135d244c995ca5096840d8f22da5
2026-06-25T11:05:17.054877+00:00,BTCUSDT,BULLISH,0.7784,trend_following_long,TRADE,SHORT,49708.9362,1027.86,5,51200.2043,46726.4,46726.4,308.36,13156.65,"regime BULLISH confidence 0.78, account healthy -> TRADE at default risk budget","{""liquidity_score"": 0.567, ""macro_risk_flag"": true, ""news_shock_flag"": false, ""sentiment_score"": 0.302, ""trend_strength"": 0.718, ""volatility"": 0.502}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,49690cd57db9da0b1e4b019c88cdec566d2eeefb77932a717cd55b08c71c8321,6240c171f32effd8b091a0bcc301bed06ed6135d244c995ca5096840d8f22da5,3674fce2d8d778a6d09f0c46c69af42204346a0356065f5a79b03b78ea0c0774
2026-06-25T11:05:17.054877+00:00,BTCUSDT,BULLISH,1.0,trend_following_long,TRADE,LONG,46726.4,1052.53,5,45324.608,49529.984,49529.984,315.76,13472.41,"regime BULLISH confidence 1.00, account healthy -> TRADE at default risk budget","{""liquidity_score"": 0.922, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": 0.12, ""trend_strength"": 0.977, ""volatility"": 0.468}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,194aa64085455a15520dccd3e5de9f36b2d8404b5a29185a934fd39b011f820d,3674fce2d8d778a6d09f0c46c69af42204346a0356065f5a79b03b78ea0c0774,9c7e919c8f94a73d2bbd001933094bd9c55a7115d275d0d39c89041f0c91bf3d
2026-06-25T11:05:17.055878+00:00,BTCUSDT,BEARISH,0.7294,trend_following_short,TRADE,LONG,49529.984,808.34,4,48044.0845,52501.783,48044.0845,-97.0,13375.41,"regime BEARISH confidence 0.73, account healthy -> TRADE at default risk budget","{""liquidity_score"": 0.78, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": 0.303, ""trend_strength"": -0.79, ""volatility"": 0.981}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,9c0614568380cb9fc0a7315f68abb51633a331f8bcab37ee83a3565b22a48375,9c7e919c8f94a73d2bbd001933094bd9c55a7115d275d0d39c89041f0c91bf3d,f167ec9a8a48f023cc7dbcea58711a31ee3f5b526efbee5b90739d3bd29db6d9
2026-06-25T11:05:17.055878+00:00,BTCUSDT,BULLISH,0.782,trend_following_long,TRADE,LONG,48044.0845,1070.03,5,46602.762,50926.7296,46602.762,-160.5,13214.91,"regime BULLISH confidence 0.78, account healthy -> TRADE at default risk budget","{""liquidity_score"": 0.542, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": 0.51, ""trend_strength"": 0.68, ""volatility"": 0.458}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,230a8938d442fba1c64af9d347bc5ae3c1a1dc584975e44417f84d742fe764e8,f167ec9a8a48f023cc7dbcea58711a31ee3f5b526efbee5b90739d3bd29db6d9,7ba5d6e5e1dab4aa765f6d4e67b95517b2a885c7afdcd1774d95e9afba38899c
2026-06-25T11:05:17.055878+00:00,BTCUSDT,BEARISH,0.7494000000000001,trend_following_short,TRADE,NONE,,,,,,,,13214.91,"regime BEARISH confidence 0.75, account healthy -> TRADE at default risk budget; playbook trend_following_short emitted no signal","{""liquidity_score"": 0.376, ""macro_risk_flag"": true, ""news_shock_flag"": false, ""sentiment_score"": 0.823, ""trend_strength"": -0.914, ""volatility"": 0.38}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,3280e13d7df909172a6f84a3bfa08344f1972daf1aa89ecdba6d3f01a3e78a5b,7ba5d6e5e1dab4aa765f6d4e67b95517b2a885c7afdcd1774d95e9afba38899c,2e177c8d6f5c5c7d54039443a6f1dfc8d846128d90c48282ec1d6cd2af177cd9
2026-06-25T11:05:17.056877+00:00,BTCUSDT,CHOPPY,0.5,mean_reversion_range,REDUCE,NONE,,,,,,,,13214.91,regime CHOPPY confidence 0.50 below 0.6 -> REDUCE; playbook mean_reversion_range emitted no signal,"{""liquidity_score"": 0.47, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": -0.92, ""trend_strength"": 0.375, ""volatility"": 0.023}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,80589882a18ffb028bb85460d0a52317f03966d7ec9d26825962df42e0476895,2e177c8d6f5c5c7d54039443a6f1dfc8d846128d90c48282ec1d6cd2af177cd9,1a80545be2805a464f3f5c8e839158c38750286b80a47776f1191423bfd0f3f4
2026-06-25T11:05:17.056877+00:00,BTCUSDT,CHOPPY,0.5,mean_reversion_range,REDUCE,SHORT,46602.762,165.19,2,48000.8449,43806.5963,48000.8449,-9.91,13205.0,regime CHOPPY confidence 0.50 below 0.6 -> REDUCE,"{""liquidity_score"": 0.715, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": 0.186, ""trend_strength"": 0.038, ""volatility"": 0.327}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,82b587885ce983972a629ccc8967d390edd10b344f8fc84aeb09e232634f4e6b,1a80545be2805a464f3f5c8e839158c38750286b80a47776f1191423bfd0f3f4,5bb46dcc44df3d823c4ec77e3f7cd4b38ab08cdf3a0868039851f627d4252384
2026-06-25T11:05:17.057834+00:00,BTCUSDT,TRANSITIONING,0.399,NONE,PAUSE,NONE,,,,,,,,13205.0,"regime TRANSITIONING (low confidence (0.40) on BEARISH -> downgraded to TRANSITIONING) -> PAUSE, no playbook trusted","{""liquidity_score"": 0.898, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": -0.305, ""trend_strength"": -0.338, ""volatility"": 0.808}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,0d19e379c9992dac8be8fb6e6b8bde6aa50bea97d136072d7b57b91bd730b4cf,5bb46dcc44df3d823c4ec77e3f7cd4b38ab08cdf3a0868039851f627d4252384,f04adea704ec0aaa21e2f4ac62517cdddce9de1c34d5d764511a77a1377c6f86
2026-06-25T11:05:17.058837+00:00,BTCUSDT,BULLISH,0.8414,trend_following_long,REDUCE,LONG,48000.8449,528.2,2,46560.8196,50880.8956,50880.8956,63.38,13268.38,3 consecutive losses >= limit 3 -> REDUCE risk budget,"{""liquidity_score"": 0.933, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": -0.243, ""trend_strength"": 0.89, ""volatility"": 0.543}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,ae90ae9b96ca5c9bb0d03d84aba4d0270c4a78e9f79c2aad919ac2435c516d59,f04adea704ec0aaa21e2f4ac62517cdddce9de1c34d5d764511a77a1377c6f86,12a0b86c49ba51ccba7710564d7c99ac45c9388838dda81d706e1a478b4cdd8f
2026-06-25T11:05:17.059845+00:00,BTCUSDT,BEARISH,0.8512000000000001,trend_following_short,TRADE,LONG,50880.8956,796.1,4,49354.4687,53933.7493,49354.4687,-95.53,13172.85,"regime BEARISH confidence 0.85, account healthy -> TRADE at default risk budget","{""liquidity_score"": 0.522, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": -0.276, ""trend_strength"": -0.796, ""volatility"": 0.507}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,f06f006c2ddd15fc459fc0f27f906eb2d6a0b324bab475a183695dddc3b3f2d0,12a0b86c49ba51ccba7710564d7c99ac45c9388838dda81d706e1a478b4cdd8f,4ca23ebc45514cf96060379f08a6044e0956c04c5cb3a1282959dbf7b86412f0
2026-06-25T11:05:17.060867+00:00,BTCUSDT,BEARISH,0.5318,trend_following_short,REDUCE,LONG,49354.4687,395.19,4,47873.8346,52315.7368,52315.7368,94.85,13267.7,regime BEARISH confidence 0.53 below 0.6 -> REDUCE,"{""liquidity_score"": 0.401, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": -0.944, ""trend_strength"": -0.343, ""volatility"": 0.445}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,b74f302b5960fafec4631b9d8a2958cb46ae8c27fdfc82447c460cfb2730c686,4ca23ebc45514cf96060379f08a6044e0956c04c5cb3a1282959dbf7b86412f0,19c3f817d2577dc2072be4c948362db924d954e3ab1fde693f3fbf82d9d207f9
2026-06-25T11:05:17.060867+00:00,BTCUSDT,BULLISH,0.4832000000000001,trend_following_long,REDUCE,NONE,,,,,,,,13267.699999999999,regime BULLISH confidence 0.48 below 0.6 -> REDUCE; playbook trend_following_long emitted no signal,"{""liquidity_score"": 0.381, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": -0.379, ""trend_strength"": 0.559, ""volatility"": 0.974}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,e603d8f403c7299652c5b049fee5e9ab31f253710a36d67757e8992eae3da12d,19c3f817d2577dc2072be4c948362db924d954e3ab1fde693f3fbf82d9d207f9,99ac97ef4f49530c379842b2fd872bda1caf5475c22ff39b82ad34f95370fec0
2026-06-25T11:05:17.061902+00:00,BTCUSDT,CHOPPY,0.5,mean_reversion_range,REDUCE,NONE,,,,,,,,13267.699999999999,regime CHOPPY confidence 0.50 below 0.6 -> REDUCE; playbook mean_reversion_range emitted no signal,"{""liquidity_score"": 0.516, ""macro_risk_flag"": true, ""news_shock_flag"": false, ""sentiment_score"": -0.769, ""trend_strength"": 0.276, ""volatility"": 0.532}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,bf0913a6223b2a0bffd56ad7e06fb69b8ccc4ddb96eb2ca91ace0118c12d7630,99ac97ef4f49530c379842b2fd872bda1caf5475c22ff39b82ad34f95370fec0,e85ae34add59133cf06d52a7577312c95f45c2c5a7f7d772ef57ce5ccc119a95
2026-06-25T11:05:17.061902+00:00,BTCUSDT,BULLISH,0.8805999999999999,trend_following_long,TRADE,SHORT,52315.7368,1061.42,5,53885.2089,49176.7926,49176.7926,318.43,13586.13,"regime BULLISH confidence 0.88, account healthy -> TRADE at default risk budget","{""liquidity_score"": 0.757, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": -0.422, ""trend_strength"": 0.965, ""volatility"": 0.976}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,05ed266eaf6454599b5a59fb58da95a3c52ed63d5c298a8e9e67cba7f450bbae,e85ae34add59133cf06d52a7577312c95f45c2c5a7f7d772ef57ce5ccc119a95,0c7b843f22099bbb8e17d563907437c6b954c8bc20bb2b3b3733b5d715944a05
2026-06-25T11:05:17.061902+00:00,BTCUSDT,CHOPPY,0.5,mean_reversion_range,REDUCE,NONE,,,,,,,,13586.13,regime CHOPPY confidence 0.50 below 0.6 -> REDUCE; playbook mean_reversion_range emitted no signal,"{""liquidity_score"": 0.96, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": 0.678, ""trend_strength"": -0.389, ""volatility"": 0.782}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,9e6a41737611442758ff128eea5e1371a729bbc45e874cf3d34dc4f631316e9a,0c7b843f22099bbb8e17d563907437c6b954c8bc20bb2b3b3733b5d715944a05,93ec573ea35343ac6c85666a414d2e5754c7924149c6ae4b9b259e8dfd3a276a
2026-06-25T11:05:17.062978+00:00,BTCUSDT,BEARISH,1.0,trend_following_short,TRADE,SHORT,49176.7926,815.17,4,50652.0964,46226.185,50652.0964,-97.82,13488.31,"regime BEARISH confidence 1.00, account healthy -> TRADE at default risk budget","{""liquidity_score"": 0.497, ""macro_risk_flag"": false, ""news_shock_flag"": false, ""sentiment_score"": -0.453, ""trend_strength"": -0.976, ""volatility"": 0.703}",4f337236d134744d401518e83e7454b3da71ddbff2bcbea6d8a2ef6b5f4c8bf5,b5f648f39d01e544df0a922404575be3583e5eaf6a1a3b5c85fcb32c167c6a10,93ec573ea35343ac6c85666a414d2e5754c7924149c6ae4b9b259e8dfd3a276a,c020211df04f65bd2dd86ca3bbbbd6729ed65c32e050b5ce90785b915c246e30
